id,Code,Name,Description,Unit,Brand,Sub_Group,Item_Group
885,LCCC13438,BELT B-54,,Nos,OEM,,BELT
886,LAHC11117,BDB 1000 TM KRUGER MAKE,,Nos,KRUGER,,FAN
887,LCCC13439,BELT B-55,,Nos,OEM,,BELT
888,LCCE26694,SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
889,LAHC15701,AHU Electrical Heater,,Nos,OEM,,ELECTRICAL
890,LCCE26305,ABB 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
891,LCCE26709,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
892,LCCC13440,BELT B-56,,Nos,OEM,,BELT
893,LCCE26591,CG 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
894,LCCE26639,CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
895,LAHC11118,BDB 1120 TM KRUGER MAKE,,Nos,KRUGER,,FAN
896,LCCE26671,SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
897,LAHC11119,BDB 1250 TM KRUGER MAKE,,Nos,KRUGER,,FAN
898,LCCR07525,PRECOATED GI SHEET 1.6mm THK RAL 9002,1.6,Kgs,OEM,AHU CASING,G.I / COATED SHEETS
899,LCCE26944,BHARATH BIJILEE 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
900,LCCE26320,ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
901,LCCE26996,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
902,LCCE26719,SIEMENS 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
903,LAHC14373,RIGID FILTER EU9 GRADE - 287 MM (W) x 592 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
904,LAHC11120,BDB 1400 TM KRUGER MAKE,,Nos,KRUGER,,FAN
905,LCCE26688,SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
906,LCCE26487,CG 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
907,LAHC15206,50mm NTBK - Omega Jointer,,Nos,OEM,,PLASTIC PARTS
908,LCCC12766,170x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
909,LAHC11121,ADA 160 CM KRUGER MAKE,,Nos,KRUGER,,FAN
910,LCCC13441,BELT B-57,,Nos,OEM,,BELT
911,LAHC24142,HRW 2600 - MS200,,Nos,DRI,,HEAT RECOVERY WHEEL
912,LAHC11122,ADA 180 CM KRUGER MAKE,,Nos,KRUGER,,FAN
913,LCCE26447,ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
914,LCCE26929,BHARATH BIJILEE 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
915,LCCE26952,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
916,LAHC24143,HRW 2800 - MS200,,Nos,DRI,,HEAT RECOVERY WHEEL
917,LCCC12767,180x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
918,LAHC11123,ADA 200 CM KRUGER MAKE,,Nos,KRUGER,,FAN
919,LCCC13442,BELT B-58,,Nos,OEM,,BELT
920,LCCE26571,CG 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
921,LCCC12768,190x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
922,LCCH30202,NUT M8 SS,,Nos,OEM,,FASTENERS
923,LCCE26728,SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
924,LCCH30203,NUT M10 SS,,Nos,OEM,,FASTENERS
925,LCCE26852,BHARATH BIJILEE 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
926,LAHC14375,RIGID FILTER EU9 GRADE - 490 MM (W) x 592 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
927,LAHC11124,ADA 225 CM KRUGER MAKE,,Nos,KRUGER,,FAN
928,LAHC24144,HRW 3000 - MS200,,Nos,DRI,,HEAT RECOVERY WHEEL
929,LAHC11125,ADA 250 CM KRUGER MAKE,,Nos,KRUGER,,FAN
930,LCCE26925,BHARATH BIJILEE 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
931,LCCC12769,200x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
932,LAHM48614,AHU PRIMARY FILTER SECTION STICKER,,Nos,OEM,,NAME PLATE/STICKER/LABELS
933,LCCC12770,212x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
934,LAHC15532,FAN FLEXIBLE 18/18,,Nos,OEM,,ANTI-VIBRATIONS
935,LAHC15533,FAN FLEXIBLE 160,,Nos,OEM,,ANTI-VIBRATIONS
936,LCCC13443,BELT B-59,,Nos,OEM,,BELT
937,LCCC13444,BELT B-60,,Nos,OEM,,BELT
938,LAHC11126,ADA 280 CM KRUGER MAKE,,Nos,KRUGER,,FAN
939,LCCE26658,CG 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
940,LCCC12771,224x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
941,LAHC24145,HRW 500 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
942,LAHC14376,RIGID FILTER EU9 GRADE - 592 MM (W) x 490 MM (H) x 292MM (D),,Nos,OEM,RIGID FILTER,FILTER
943,LAHC11127,ADA 315 CM KRUGER MAKE,,Nos,KRUGER,,FAN
944,LCCE26628,CG 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,CG,,MOTOR
945,LCCC13445,BELT B-61,,Nos,OEM,,BELT
946,LCCC12772,236x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
947,LAHC14377,HEPA FILTER EU13 GRADE - 610 MM (W) x 610 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
948,LAHC14378,HEPA FILTER EU13 GRADE - 610 MM (W) x 305 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
949,LCCH30204,NUT M12 SS,,Nos,OEM,,FASTENERS
950,LAHC11128,ADA 355 CM KRUGER MAKE,,Nos,KRUGER,,FAN
951,LAHC15201,40mm NTBK Rounded - 3 Way Corner,Corner Joiner,Nos,OEM,40-23 NTBK,PLASTIC PARTS
952,LCCC12773,250x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
953,LCCC13446,BELT B-62,,Nos,OEM,,BELT
954,LCCR06501,MS SHEET 3mm THK,,Kgs,OEM,,MS SHEET
955,LAHC11129,ADA 400 CM KRUGER MAKE,,Nos,KRUGER,,FAN
956,LCCH32503,1 1/2 inch PVC DUMMY WITH INTERNAL THREAD,,Nos,OEM,,PVC Items
957,LCCC13447,BELT B-63,,Nos,OEM,,BELT
958,LCCC13448,BELT B-64,,Nos,OEM,,BELT
959,LCCE26536,CG 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
960,LCCC13449,BELT B-65,,Nos,OEM,,BELT
961,LCCC13450,BELT B-66,,Nos,OEM,,BELT
962,LCCE26344,ABB 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
963,LAHC11130,ADA 450 CM KRUGER MAKE,,Nos,KRUGER,,FAN
964,LCCC12774,280x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
965,LCCC13451,BELT B-67,,Nos,OEM,,BELT
966,LCCE26533,CG 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
967,LAHC14379,HEPA FILTER EU13 GRADE - 305 MM (W) x 610 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
968,LCCC13452,BELT B-68,,Nos,OEM,,BELT
969,LCCE25661,ELECTRICAL WIRE 3 CORE / 2 SQ MM,,Nos,OEM,,ELECTRICAL
970,LCCE26689,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
971,LCCC13453,BELT B-69,,Nos,OEM,,BELT
972,LCCC12775,315x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
973,LCCC13454,BELT B-70,,Nos,OEM,,BELT
974,LCCC13455,BELT B-71,,Nos,OEM,,BELT
975,LCCE26814,SIEMENS 18.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
976,LAHC11131,ADA 500 CM KRUGER MAKE,,Nos,KRUGER,,FAN
977,LCCH30205,NUT M6 GI,,Nos,OEM,,FASTENERS
978,LCCE26951,BHARATH BIJILEE 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
979,LCCC13456,BELT B-72,,Nos,OEM,,BELT
980,LCCC13457,BELT B-73,,Nos,OEM,,BELT
981,LAHC15534,FAN FLEXIBLE 180,,Nos,OEM,,ANTI-VIBRATIONS
982,LCCE26505,CG 1.1 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
983,LCCE26810,SIEMENS 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
984,LCCE26352,ABB 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
985,LAHC24146,HRW 600 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
986,LCCE26483,CG 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
987,LAHC14380,HEPA FILTER EU14 GRADE - 610 MM (W) x 610 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
988,LAHC11132,ADA 560 CM KRUGER MAKE,,Nos,KRUGER,,FAN
989,LCCC12776,355x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
990,LCCC12777,400x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
991,LAHC11133,ADA 630 CM KRUGER MAKE,,Nos,KRUGER,,FAN
992,LCCE26486,CG 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
993,LCCE26887,BHARATH BIJILEE 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
994,LCCE26716,SIEMENS 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
995,LCCE26896,BHARATH BIJILEE 30 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
996,LCCE26459,ABB 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
997,LCCE26341,ABB 0.25 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
998,LCCE27003,BHARATH BIJILEE 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
999,LCCE26729,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1000,LCCM47006,Hole saw cutter 1 1/2 inch,,Nos,OEM,,Hand Tools
1001,LAHC14381,HEPA FILTER EU14 GRADE - 610 MM (W) x 305 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
1002,LCCH30206,NUT M8 GI,,Nos,OEM,,FASTENERS
1003,LCCE26938,BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1004,LCCE26712,SIEMENS 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1005,LCCR07517,GI sheet 1mm THK 275 GSM,1,Kgs,OEM,,G.I / COATED SHEETS
1006,LCCC13458,BELT B-74,,Nos,OEM,,BELT
1007,LCCC13459,BELT B-75,,Nos,OEM,,BELT
1008,LAHM48604,AHU WARNING STICKER,,Nos,OEM,,NAME PLATE/STICKER/LABELS
1009,LCCE26564,CG 0.75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1010,LCCC13460,BELT B-76,,Nos,OEM,,BELT
1011,LCCC13461,BELT B-77,,Nos,OEM,,BELT
1012,LAHC11134,ADA 710 CM KRUGER MAKE,,Nos,KRUGER,,FAN
1013,LCCC15405,SX6,,Nos,OEM,,MOTOR BASE
1014,LCCC13462,BELT B-78,,Nos,OEM,,BELT
1015,LAHC14382,HEPA FILTER EU14 GRADE - 305 MM (W) x 610 MM (H) x 305MM (D),,Nos,OEM,HEPA FILTER,FILTER
1016,LCCE25660,ELECTRICAL WIRE 3 CORE / 1.5 SQ MM,,Nos,OEM,,ELECTRICAL
1017,LCCE26427,ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1018,LCCC13463,BELT B-79,,Nos,OEM,,BELT
1019,LAHC24147,HRW 700 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1020,LAHC14383,ALUMINIUM FILTER FRAME 610 X 610 MM-Sun Filters,,Nos,SUN FILTRATION,FILTER FRAME,FILTER
1021,LCCE26811,SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1022,LCCE26828,SIEMENS 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1023,LAHC11135,ADA 250 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1024,LCCC13464,BELT B-80,,Nos,OEM,,BELT
1025,LCCH30207,NUT M10 GI,,Nos,OEM,,FASTENERS
1026,LAHC11136,ADA 280 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1027,LAHC11137,ADA 315 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1028,LCCC12778,500x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
1029,LCCC13465,BELT B-81,,Nos,OEM,,BELT
1030,LCCE26387,ABB 2.2 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1031,LAHC24148,HRW 800 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1032,LAHC11138,ADA 355 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1033,LCCC13466,BELT B-82,,Nos,OEM,,BELT
1034,LCCC13467,BELT B-83,,Nos,OEM,,BELT
1035,LCCC12779,630x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
1036,LCCE26878,BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1037,LCCC13468,BELT B-84,,Nos,OEM,,BELT
1038,LAHC24753,25mm THK OPEN CELL NITRILE FOAM INSULATION WITH ONE SIDE SELF ADHESIVE (Size : 1 m x 15m Rolls),,Nos,OEM,,GASKET & INSULATION
1039,LCCC13469,BELT B-85,,Nos,OEM,,BELT
1040,LCCE26958,BHARATH BIJILEE 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1041,LAHC23701,ALUMINUM CORNER PROFILE - 40-23 MM ROUNDED NTBK,Corner Profile,Meters,OEM,40-23 NTBK,ALUMINIUM PROFILES
1042,LCCE26930,BHARATH BIJILEE 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1043,LCCC13470,BELT B-86,,Nos,OEM,,BELT
1044,LCCE26572,CG 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,CG,,MOTOR
1045,LAHC24149,HRW 900 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1046,LAHC15535,FAN FLEXIBLE 200,,Nos,OEM,,ANTI-VIBRATIONS
1047,LAHC14384,ALUMINIUM FILTER FRAME 610 X 508 MM-Sun Filters,,Nos,SUN FILTRATION,FILTER FRAME,FILTER
1048,LCCC12780,800x3B,,Nos,OEM,PULLEY,PULLEYS/BEARINGS
1049,LCCC13471,BELT B-87,,Nos,OEM,,BELT
1050,LCCE26332,ABB 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1051,LCCE26900,BHARATH BIJILEE 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,BHARATH BIJILEE,,MOTOR
1052,LCCE27006,BHARATH BIJILEE 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1053,LAHC11139,ADA 400 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1054,LAHC15536,FAN FLEXIBLE 225,,Nos,OEM,,ANTI-VIBRATIONS
1055,LCCE27013,BHARATH BIJILEE 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1056,LCCE26806,SIEMENS 1.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1057,LCCC12781,TAPERLOCK BUSH MODEL 1108 DIA 18,,Nos,OEM,,PULLEYS/BEARINGS
1058,LCCM47003,Hole saw cutter 3/4 inch,,Nos,OEM,,Hand Tools
1059,LCCC13472,BELT B-88,,Nos,OEM,,BELT
1060,LAHC24150,HRW 1000 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1061,LAHM48608,AHU QC,,Nos,OEM,,NAME PLATE/STICKER/LABELS
1062,LCCH30208,NUT M12 GI,,Nos,OEM,,FASTENERS
1063,LCCE26699,SIEMENS 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1064,LAHC24151,HRW 1100 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1065,LAHC11140,ADA 450 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1066,LAHC24152,HRW 1200 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1067,LCCE26940,BHARATH BIJILEE 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1068,LAHC11141,ADA 500 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1069,LCCC13473,BELT B-89,,Nos,OEM,,BELT
1070,LCCE26691,SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1071,LAHC14385,ALUMINIUM FILTER FRAME 610 X 305 MM-Sun Filters,,Nos,SUN FILTRATION,FILTER FRAME,FILTER
1072,LCCH30209,M6 NUT INSERT(YELLOW PASSIVATED),,Nos,OEM,,FASTENERS
1073,LAHC14386,ALUMINIUM FILTER FRAME 508 X 305 MM-Sun Filters,,Nos,SUN FILTRATION,FILTER FRAME,FILTER
1074,LCCE26453,ABB 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1075,LCCE26363,ABB 0.55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1076,LCCE26308,ABB 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1077,LCCE26448,ABB 3.7 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE3,,Nos,ABB,,MOTOR
1078,LAHC14387,ALUMINIUM FILTER FRAME 305 X 305 MM-Sun Filters,,Nos,SUN FILTRATION,FILTER FRAME,FILTER
1079,LCCE25953,CABLE TIE 250 mm,,Nos,OEM,,ELECTRICAL
1080,LCCC13474,BELT B-90,,Nos,OEM,,BELT
1081,LAHC14388,PRE FILTER EU3 GRADE - 595 MM (W) x 595 MM (H) x 48MM (D)-Sun Filters,,Nos,SUN FILTRATION,PRE FILTER,FILTER
1082,LCCE26330,ABB 7.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE1,,Nos,ABB,,MOTOR
1083,LCCE26673,SIEMENS 15 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1084,LAHC14389,PRE FILTER EU3 GRADE - 290 MM (W) x 595 MM (H) x 48MM (D)-Sun Filters,,Nos,SUN FILTRATION,PRE FILTER,FILTER
1085,LCCE26412,ABB 11 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1086,LCCE26669,SIEMENS 5.5 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1087,LAHC14390,PRE FILTER EU3 GRADE - 595 MM (W) x 219 MM (H) x 48MM (D)-Sun Filters,,Nos,SUN FILTRATION,PRE FILTER,FILTER
1088,LCCC12782,TAPERLOCK BUSH MODEL 1108 DIA 19,,Nos,OEM,,PULLEYS/BEARINGS
1089,LCCH30210,M8 NUT INSERT(YELLOW PASSIVATED),,Nos,OEM,,FASTENERS
1090,LCCE26378,ABB 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1091,LCCH30211,M10 NUT INSERT(YELLOW PASSIVATED),,Nos,OEM,,FASTENERS
1092,LCCC13475,BELT B-91,,Nos,OEM,,BELT
1093,LCCC13476,BELT B-92,,Nos,OEM,,BELT
1094,LCCC13477,BELT B-93,,Nos,OEM,,BELT
1095,LCCE26499,CG 55 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE1,,Nos,CG,,MOTOR
1096,LCCM48531,Strech Film,,Kgs,OEM,,PACKING
1097,LCCE26758,SIEMENS 45 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,SIEMENS,,MOTOR
1098,LCCE27015,BHARATH BIJILEE 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,BHARATH BIJILEE,,MOTOR
1099,LCCE26400,ABB 75 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 6 POLE FOOT MOUNTED-IE2,,Nos,ABB,,MOTOR
1100,LAHC11142,ADA 560 TM KRUGER MAKE,,Nos,KRUGER,,FAN
1101,LCCC13478,BELT B-94,,Nos,OEM,,BELT
1102,LCCE26711,SIEMENS 9.3 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE1,,Nos,SIEMENS,,MOTOR
1103,LCCC13479,BELT B-95,,Nos,OEM,,BELT
1104,LCCE26835,SIEMENS 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 2 POLE FOOT MOUNTED-IE3,,Nos,SIEMENS,,MOTOR
1105,LCCC12783,TAPERLOCK BUSH MODEL 1108 DIA 20,,Nos,OEM,,PULLEYS/BEARINGS
1106,LCCM47009,Hole saw cutter 3 inch,,Nos,OEM,,Hand Tools
1107,LCCC12784,TAPERLOCK BUSH MODEL 1108 DIA 22,,Nos,OEM,,PULLEYS/BEARINGS
1108,LAHC24153,HRW 1300 - Enthalpy Wheel,,Nos,OEM,,HEAT RECOVERY WHEEL
1109,LAHC14391,PRE FILTER EU3 GRADE - 494 MM (W) x 595 MM (H) x 48MM (D)-Sun Filters,,Nos,SUN FILTRATION,PRE FILTER,FILTER
1110,LCCC13480,BELT B-96,,Nos,OEM,,BELT
1111,LCCC12785,TAPERLOCK BUSH MODEL 1108 DIA 24,,Nos,OEM,,PULLEYS/BEARINGS
1112,LAHC14392,PRE FILTER EU3 GRADE - 595 MM (W) x 494 MM (H) x 48MM (D)-Sun Filters,,Nos,SUN FILTRATION,PRE FILTER,FILTER
1113,LCCC12786,TAPERLOCK BUSH MODEL 1108 DIA 25,,Nos,OEM,,PULLEYS/BEARINGS
1114,LCCE25665,ELECTRICAL WIRE 4 CORE / 2 SQ MM,,Nos,OEM,,ELECTRICAL
1115,LCCE26915,BHARATH BIJILEE 22 KW 3 PH TEFC-SQCAGE INDUCTION MOTOR 4 POLE FOOT MOUNTED-IE2,,Nos,BHARATH BIJILEE,,MOTOR
1116,LCCE25652,ELECTRICAL WIRE 1 CORE / 1.5 SQ MM,,Nos,OEM,,ELECTRICAL
1117,LAHC11143,ADA 630 TM KRUGER MAKE,,Nos,KRUGER,,FAN
